participant,Pointing From,Target Building,Correct Ans,Pointing To,Angular Error
4293,Golledge,Tobler,147.0284471,146.3648,0.6636471
4293,Golledge,Lynch,173.9683139,174.7181,0.7497861
4293,Golledge,Batty,173.5694617,176.8169,3.2474383
4293,Golledge,Sauer,76.21088344,72.89098,3.31990344
4293,Golledge,Harvey,139.9309368,49.62397,90.3069668
4293,Golledge,Harris,176.2022806,154.5778,21.6244806
4293,Golledge,Snow,1.204134401,1.341443,0.137308599
4293,Snow,Harvey,119.6929579,163.1446,43.4516421
4293,Snow,Batty,90.64700942,119.8377,29.19069058
4293,Snow,Golledge,125.8431145,121.3381,4.5050145
4293,Snow,Lynch,79.44851915,107.8397,28.39118085
4293,Snow,Harris,88.09346154,95.83904,7.74557846
4293,Snow,Sauer,0.279262352,62.84194,62.56267765
4293,Snow,Tobler,63.69277617,1.978431,61.71434517
4293,Sauer,Harris,4.240040564,11.3948,7.154759436
4293,Sauer,Harvey,23.09134403,44.38438,21.29303597
4293,Sauer,Snow,89.63525726,85.38336,4.25189726
4293,Sauer,Tobler,2.713388186,2.668145,0.045243186
4293,Sauer,Batty,6.744508622,23.39163,16.64712138
4293,Sauer,Lynch,17.76205492,48.39042,30.62836508
4293,Sauer,Golledge,51.85616181,20.89136,30.96480181
4293,Tobler,Sauer,20.69981416,5.906011,14.79380316
4293,Tobler,Golledge,67.30353066,67.11676,0.18677066
4293,Tobler,Batty,171.0086651,170.1017,0.9069651
4293,Tobler,Lynch,156.2355625,178.5202,22.2846375
4293,Tobler,Harvey,147.248191,74.11664,73.131551
4293,Tobler,Harris,173.2852643,164.6071,8.6781643
4293,Tobler,Snow,38.78279809,34.11829,4.66450809
4822,Batty,Snow,48.19947553,31.18403,17.01544553
4822,Batty,Harris,37.5286373,27.18533,10.3433073
4822,Batty,Lynch,47.32798389,39.8287,7.49928389
4822,Batty,Golledge,51.76768154,6.721087,45.04659454
4822,Batty,Tobler,37.30802198,37.68292,0.37489802
4822,Batty,Harvey,93.19423766,59.67902,33.51521766
4822,Batty,Sauer,30.3316951,24.1872,6.1444951
4822,Lynch,Harris,7.021704671,10.27429,3.252585329
4822,Lynch,Tobler,17.95076442,9.76966,8.18110442
4822,Lynch,Harvey,48.19593801,33.25517,14.94076801
4822,Lynch,Golledge,3.323863738,11.27218,7.948316262
4822,Lynch,Batty,130.6542463,133.7495,3.0952537
4822,Lynch,Snow,8.968174613,24.25584,15.28766539
4822,Lynch,Sauer,29.20903342,6.287216,22.92181742
4822,Harris,Batty,83.35216568,66.78242,16.56974568
4822,Harris,Golledge,77.71082192,59.71806,17.99276192
4822,Harris,Tobler,99.95984558,41.21824,58.74160558
4822,Harris,Snow,84.7281122,85.21651,0.4883978
4822,Harris,Sauer,110.6574336,67.21826,43.4391736
4822,Harris,Lynch,114.5627943,69.2159,45.3468943
4822,Harris,Harvey,2.146796904,93.28234,91.1355431
4822,Harvey,Harris,4.196894849,9.789725,5.592830151
4822,Harvey,Tobler,42.14615863,67.78314,25.63698137
4822,Harvey,Lynch,32.28246429,3.734916,28.54754829
4822,Harvey,Sauer,46.29205396,75.78288,29.49082604
4822,Harvey,Batty,46.54689912,28.71871,17.82818912
4822,Harvey,Golledge,64.9530254,25.78574,39.1672854
4822,Harvey,Snow,66.19140238,62.28439,3.90701238
4822,Golledge,Harris,176.2022806,29.13969,147.0625906
4822,Golledge,Tobler,147.0284471,145.8682,1.1602471
4822,Golledge,Sauer,76.21088344,77.3912,1.18031656
4822,Golledge,Snow,1.204134401,7.017162,5.813027599
4822,Golledge,Batty,173.5694617,41.12948,132.4399817
4822,Golledge,Lynch,173.9683139,162.5627,11.4056139
4822,Golledge,Harvey,139.9309368,25.14211,114.7888268
4822,Snow,Lynch,79.44851915,76.66153,2.78698915
4822,Snow,Batty,90.64700942,48.66466,41.98234942
4822,Snow,Harvey,119.6929579,84.34032,35.3526379
4822,Snow,Golledge,125.8431145,143.834,17.9908855
4822,Snow,Sauer,0.279262352,1.103935,0.824672648
4822,Snow,Harris,88.09346154,58.34157,29.75189154
4822,Snow,Tobler,63.69277617,145.6504,81.95762383
4822,Sauer,Harvey,23.09134403,91.88595,68.79460597
4822,Sauer,Tobler,2.713388186,0.8103587,1.903029486
4822,Sauer,Lynch,17.76205492,28.88551,11.12345508
4822,Sauer,Snow,89.63525726,91.88077,2.24551274
4822,Sauer,Golledge,51.85616181,58.88553,7.02936819
4822,Sauer,Batty,6.744508622,91.88355,85.13904138
4822,Sauer,Harris,4.240040564,40.38795,36.14790944
4822,Tobler,Lynch,156.2355625,134.6132,21.6223625
4822,Tobler,Sauer,20.69981416,2.179873,18.51994116
4822,Tobler,Harvey,147.248191,31.11909,116.129101
4822,Tobler,Golledge,67.30353066,86.11613,18.81259934
4822,Tobler,Snow,38.78279809,31.11956,7.66323809
4822,Tobler,Batty,171.0086651,52.11656,118.8921051
4822,Tobler,Harris,173.2852643,118.1135,55.1717643
4908,Batty,Snow,48.19947553,53.18011,4.98063447
4908,Batty,Harvey,93.19423766,73.67635,19.51788766
4908,Batty,Tobler,37.30802198,64.82714,27.51911802
4908,Batty,Golledge,51.76768154,39.68211,12.08557154
4908,Batty,Sauer,30.3316951,99.67438,69.3426849
4908,Batty,Lynch,47.32798389,25.8343,21.49368389
4908,Batty,Harris,37.5286373,13.6978,23.8308373
4908,Lynch,Snow,8.968174613,58.25418,49.28600539
4908,Lynch,Tobler,17.95076442,24.76003,6.80926558
4908,Lynch,Sauer,29.20903342,7.278368,21.93066542
4908,Lynch,Batty,130.6542463,132.7498,2.0955537
4908,Lynch,Harris,7.021704671,5.290613,1.731091671
4908,Lynch,Harvey,48.19593801,38.75649,9.43944801
4908,Lynch,Golledge,3.323863738,65.25507,61.93120626
4908,Harris,Harvey,2.146796904,3.734916,1.588119096
4908,Harris,Lynch,114.5627943,11.72271,102.8400843
4908,Harris,Batty,83.35216568,1.819407,81.53275868
4908,Harris,Tobler,99.95984558,110.7825,10.82265442
4908,Harris,Snow,84.7281122,124.2811,39.5529878
4908,Harris,Golledge,77.71082192,154.7807,77.06987808
4908,Harris,Sauer,110.6574336,31.78456,78.8728736
4908,Harvey,Golledge,64.9530254,103.7825,38.8294746
4908,Harvey,Lynch,32.28246429,20.28629,11.99617429
4908,Harvey,Snow,66.19140238,114.283,48.09159762
4908,Harvey,Tobler,42.14615863,130.282,88.13584137
4908,Harvey,Batty,46.54689912,9.789725,36.75717412
4908,Harvey,Harris,4.196894849,25.28561,21.08871515
4908,Harvey,Sauer,46.29205396,114.2829,67.99084604
4908,Golledge,Batty,173.5694617,172.4916,1.0778617
4908,Golledge,Sauer,76.21088344,72.89293,3.31795344
4908,Golledge,Lynch,173.9683139,178.3948,4.4264861
4908,Golledge,Tobler,147.0284471,126.8765,20.1519471
4908,Golledge,Snow,1.204134401,4.322323,3.118188599
4908,Golledge,Harris,176.2022806,37.63091,138.5713706
4908,Golledge,Harvey,139.9309368,93.89051,46.0404268
4908,Snow,Lynch,79.44851915,88.33918,8.89066085
4908,Snow,Tobler,63.69277617,46.34634,17.34643617
4908,Snow,Harvey,119.6929579,114.1593,5.5336579
4908,Snow,Batty,90.64700942,153.8287,63.18169058
4908,Snow,Golledge,125.8431145,125.3342,0.5089145
4908,Snow,Harris,88.09346154,87.33998,0.75348154
4908,Snow,Sauer,0.279262352,8.370249,8.090986648
4908,Sauer,Harris,4.240040564,15.89031,11.65026944
4908,Sauer,Golledge,51.85616181,54.88633,3.03016819
4908,Sauer,Harvey,23.09134403,71.38845,48.29710597
4908,Sauer,Lynch,17.76205492,9.394275,8.36777992
4908,Sauer,Batty,6.744508622,1.956648,4.787860622
4908,Sauer,Snow,89.63525726,16.62233,73.01292726
4908,Sauer,Tobler,2.713388186,75.88501,73.17162181
4908,Tobler,Sauer,20.69981416,109.6133,88.91348584
4908,Tobler,Batty,171.0086651,112.1156,58.8930651
4908,Tobler,Harris,173.2852643,72.61649,100.6687743
4908,Tobler,Snow,38.78279809,57.61625,18.83345191
4908,Tobler,Golledge,67.30353066,41.61875,25.68478066
4908,Tobler,Lynch,156.2355625,124.1127,32.1228625
4908,Tobler,Harvey,147.248191,113.1145,34.133691
4952,Batty,Sauer,30.3316951,23.68731,6.6443851
4952,Batty,Harvey,93.19423766,48.68032,44.51391766
4952,Batty,Snow,48.19947553,24.68635,23.51312553
4952,Batty,Golledge,51.76768154,41.682,10.08568154
4952,Batty,Tobler,37.30802198,37.1823,0.12572198
4952,Batty,Lynch,47.32798389,27.18612,20.14186389
4952,Batty,Harris,37.5286373,28.3332,9.1954373
4952,Lynch,Batty,130.6542463,128.2492,2.4050463
4952,Lynch,Harvey,48.19593801,33.75825,14.43768801
4952,Lynch,Tobler,17.95076442,9.774771,8.17599342
4952,Lynch,Snow,8.968174613,25.76001,16.79183539
4952,Lynch,Sauer,29.20903342,22.26228,6.94675342
4952,Lynch,Harris,7.021704671,27.25484,20.23313533
4952,Lynch,Golledge,3.323863738,29.25886,25.93499626
4952,Harris,Lynch,114.5627943,126.2823,11.7195057
4952,Harris,Snow,84.7281122,8.725014,76.0030982
4952,Harris,Golledge,77.71082192,8.725014,68.98580792
4952,Harris,Batty,83.35216568,91.78327,8.43110432
4952,Harris,Sauer,110.6574336,51.21618,59.4412536
4952,Harris,Harvey,2.146796904,6.726862,4.580065096
4952,Harris,Tobler,99.95984558,9.789484,90.17036158
4952,Harvey,Sauer,46.29205396,41.7845,4.50755396
4952,Harvey,Harris,4.196894849,42.2844,38.08750515
4952,Harvey,Batty,46.54689912,11.78873,34.75816912
4952,Harvey,Tobler,42.14615863,91.78328,49.63712137
4952,Harvey,Golledge,64.9530254,91.78328,26.8302546
4952,Harvey,Lynch,32.28246429,26.28526,5.99720429
4952,Harvey,Snow,66.19140238,85.28247,19.09106762
4952,Golledge,Harvey,139.9309368,20.43038,119.5005568
4952,Golledge,Tobler,147.0284471,121.3807,25.6477471
4952,Golledge,Sauer,76.21088344,76.89027,0.67938656
4952,Golledge,Snow,1.204134401,2.737739,1.533604599
4952,Golledge,Batty,173.5694617,26.42285,147.1466117
4952,Golledge,Lynch,173.9683139,14.17286,159.7954539
4952,Golledge,Harris,176.2022806,11.46632,164.7359606
4952,Snow,Sauer,0.279262352,6.381193,6.101930648
4952,Snow,Harvey,119.6929579,116.1559,3.5370579
4952,Snow,Batty,90.64700942,91.16002,0.51301058
4952,Snow,Tobler,63.69277617,92.65951,28.96673383
4952,Snow,Lynch,79.44851915,110.1573,30.70878085
4952,Snow,Harris,88.09346154,135.8379,47.74443846
4952,Snow,Golledge,125.8431145,121.8353,4.0078145
4952,Sauer,Harvey,23.09134403,176.3452,153.253856
4952,Sauer,Tobler,2.713388186,7.901993,5.188604814
4952,Sauer,Lynch,17.76205492,146.382,128.6199451
4952,Sauer,Snow,89.63525726,91.8796,2.24434274
4952,Sauer,Batty,6.744508622,150.3807,143.6361914
4952,Sauer,Harris,4.240040564,52.38542,48.14537944
4952,Sauer,Golledge,51.85616181,127.3845,75.52833819
4952,Tobler,Harvey,147.248191,64.6179,82.630291
4952,Tobler,Harris,173.2852643,57.61531,115.6699543
4952,Tobler,Sauer,20.69981416,6.905722,13.79409216
4952,Tobler,Batty,171.0086651,49.6158,121.3928651
4952,Tobler,Golledge,67.30353066,77.61509,10.31155934
4952,Tobler,Lynch,156.2355625,41.1167,115.1188625
4952,Tobler,Snow,38.78279809,32.12065,6.66214809
5139,Batty,Sauer,30.3316951,25.8376,4.4940951
5139,Batty,Harvey,93.19423766,54.1794,39.01483766
5139,Batty,Tobler,37.30802198,78.32549,41.01746802
5139,Batty,Snow,48.19947553,28.83498,19.36449553
5139,Batty,Lynch,47.32798389,34.33511,12.99287389
5139,Batty,Harris,37.5286373,39.33189,1.8032527
5139,Batty,Golledge,51.76768154,16.1939,35.57378154
5139,Lynch,Sauer,29.20903342,76.25038,47.04134658
5139,Lynch,Snow,8.968174613,46.25087,37.28269539
5139,Lynch,Harris,7.021704671,8.278773,1.257068329
5139,Lynch,Batty,130.6542463,137.2493,6.5950537
5139,Lynch,Tobler,17.95076442,108.7455,90.79473558
5139,Lynch,Harvey,48.19593801,46.25721,1.93872801
5139,Lynch,Golledge,3.323863738,18.75971,15.43584626
5139,Harris,Sauer,110.6574336,110.7161,0.0586664
5139,Harris,Harvey,2.146796904,2.312153,0.165356096
5139,Harris,Lynch,114.5627943,122.7822,8.2194057
5139,Harris,Batty,83.35216568,86.28379,2.93162432
5139,Harris,Snow,84.7281122,153.2152,68.4870878
5139,Harris,Golledge,77.71082192,132.282,54.57117808
5139,Harris,Tobler,99.95984558,93.21674,6.74310558
5139,Harvey,Lynch,32.28246429,14.22218,18.06028429
5139,Harvey,Harris,4.196894849,29.2192,25.02230515
5139,Harvey,Batty,46.54689912,8.224641,38.32225812
5139,Harvey,Tobler,42.14615863,14.28768,27.85847863
5139,Harvey,Sauer,46.29205396,52.78409,6.49203604
5139,Harvey,Golledge,64.9530254,85.28342,20.3303946
5139,Harvey,Snow,66.19140238,18.72048,47.47092238
5139,Golledge,Snow,1.204134401,79.61369,78.4095556
5139,Golledge,Batty,173.5694617,78.39249,95.1769717
5139,Golledge,Sauer,76.21088344,67.39572,8.81516344
5139,Golledge,Harvey,139.9309368,178.5306,38.5996632
5139,Golledge,Tobler,147.0284471,133.8721,13.1563471
5139,Golledge,Lynch,173.9683139,173.4722,0.4961139
5139,Golledge,Harris,176.2022806,140.5909,35.6113806
5139,Snow,Sauer,0.279262352,0.796476,0.517213648
5139,Snow,Batty,90.64700942,43.66113,46.98587942
5139,Snow,Lynch,79.44851915,166.3227,86.87418085
5139,Snow,Golledge,125.8431145,121.8381,4.0050145
5139,Snow,Harvey,119.6929579,168.814,49.1210421
5139,Snow,Harris,88.09346154,60.34235,27.75111154
5139,Snow,Tobler,63.69277617,103.3394,39.64662383
5139,Sauer,Tobler,2.713388186,4.147466,1.434077814
5139,Sauer,Harvey,23.09134403,73.3847,50.29335597
5139,Sauer,Snow,89.63525726,84.88895,4.74630726
5139,Sauer,Batty,6.744508622,72.38277,65.63826138
5139,Sauer,Golledge,51.85616181,45.3853,6.47086181
5139,Sauer,Lynch,17.76205492,24.89126,7.12920508
5139,Sauer,Harris,4.240040564,31.61842,27.37837944
5139,Tobler,Golledge,67.30353066,78.61499,11.31145934
5139,Tobler,Batty,171.0086651,131.6118,39.3968651
5139,Tobler,Harvey,147.248191,52.61778,94.630411
5139,Tobler,Sauer,20.69981416,2.668365,18.03144916
5139,Tobler,Harris,173.2852643,54.11804,119.1672243
5139,Tobler,Lynch,156.2355625,105.1134,51.1221625
5139,Tobler,Snow,38.78279809,39.61862,0.83582191
5140,Batty,Golledge,51.76768154,80.17667,28.40898846
5140,Batty,Harris,37.5286373,93.67345,56.1448127
5140,Batty,Sauer,30.3316951,16.19441,14.1372851
5140,Batty,Lynch,47.32798389,40.33117,6.99681389
5140,Batty,Tobler,37.30802198,34.68347,2.62455198
5140,Batty,Harvey,93.19423766,6.373784,86.82045366
5140,Batty,Snow,48.19947553,48.68015,0.48067447
5140,Lynch,Snow,8.968174613,38.75663,29.78845539
5140,Lynch,Harvey,48.19593801,29.75615,18.43978801
5140,Lynch,Golledge,3.323863738,68.75497,65.43110626
5140,Lynch,Sauer,29.20903342,29.75973,0.55069658
5140,Lynch,Tobler,17.95076442,4.299015,13.65174942
5140,Lynch,Batty,130.6542463,127.7481,2.9061463
5140,Lynch,Harris,7.021704671,7.776803,0.755098329
5140,Harris,Tobler,99.95984558,166.2785,66.31865442
5140,Harris,Lynch,114.5627943,119.7828,5.2200057
5140,Harris,Sauer,110.6574336,62.71767,47.9397636
5140,Harris,Golledge,77.71082192,105.2185,27.50767808
5140,Harris,Batty,83.35216568,125.2816,41.92943432
5140,Harris,Harvey,2.146796904,94.71727,92.5704731
5140,Harris,Snow,84.7281122,156.2152,71.4870878
5140,Harvey,Golledge,64.9530254,26.78516,38.1678654
5140,Harvey,Tobler,42.14615863,19.28605,22.86010863
5140,Harvey,Harris,4.196894849,96.28262,92.08572515
5140,Harvey,Batty,46.54689912,24.28544,22.26145912
5140,Harvey,Snow,66.19140238,4.298377,61.89302538
5140,Harvey,Lynch,32.28246429,26.78505,5.49741429
5140,Harvey,Sauer,46.29205396,15.28715,31.00490396
5140,Golledge,Harvey,139.9309368,4.58753,135.3434068
5140,Golledge,Tobler,147.0284471,35.1342,111.8942471
5140,Golledge,Batty,173.5694617,65.39668,108.1727817
5140,Golledge,Snow,1.204134401,4.58753,3.383395599
5140,Golledge,Lynch,173.9683139,26.41985,147.5484639
5140,Golledge,Harris,176.2022806,129.3794,46.8228806
5140,Golledge,Sauer,76.21088344,40.40964,35.80124344
5140,Snow,Harris,88.09346154,47.34544,40.74802154
5140,Snow,Sauer,0.279262352,23.16904,22.88977765
5140,Snow,Tobler,63.69277617,156.6508,92.95802383
5140,Snow,Golledge,125.8431145,133.336,7.4928855
5140,Snow,Lynch,79.44851915,2.754419,76.69410015
5140,Snow,Batty,90.64700942,19.35192,71.29508942
5140,Snow,Harvey,119.6929579,121.6558,1.9628421
5140,Sauer,Golledge,51.85616181,49.38778,2.46838181
5140,Sauer,Batty,6.744508622,14.89271,8.148201378
5140,Sauer,Harris,4.240040564,10.12951,5.889469436
5140,Sauer,Lynch,17.76205492,30.38988,12.62782508
5140,Sauer,Tobler,2.713388186,91.38451,88.67112181
5140,Sauer,Harvey,23.09134403,3.159697,19.93164703
5140,Sauer,Snow,89.63525726,75.38802,14.24723726
5140,Tobler,Snow,38.78279809,137.6127,98.82990191
5140,Tobler,Harris,173.2852643,4.149259,169.1360053
5140,Tobler,Harvey,147.248191,24.12118,123.127011
5140,Tobler,Batty,171.0086651,46.11747,124.8911951
5140,Tobler,Sauer,20.69981416,20.12139,0.57842416
5140,Tobler,Lynch,156.2355625,59.11404,97.1215225
5140,Tobler,Golledge,67.30353066,86.61582,19.31228934
5663,Batty,Harvey,93.19423766,49.68074,43.51349766
5663,Batty,Snow,48.19947553,62.6781,14.47862447
5663,Batty,Golledge,51.76768154,27.18683,24.58085154
5663,Batty,Lynch,47.32798389,47.82878,0.50079611
5663,Batty,Sauer,30.3316951,48.68013,18.3484349
5663,Batty,Harris,37.5286373,76.17702,38.6483827
5663,Batty,Tobler,37.30802198,28.18673,9.12129198
5663,Lynch,Golledge,3.323863738,10.27485,6.950986262
5663,Lynch,Harris,7.021704671,17.76091,10.73920533
5663,Lynch,Snow,8.968174613,22.76227,13.79409539
5663,Lynch,Batty,130.6542463,132.249,1.5947537
5663,Lynch,Tobler,17.95076442,20.26146,2.31069558
5663,Lynch,Harvey,48.19593801,26.76014,21.43579801
5663,Lynch,Sauer,29.20903342,12.27125,16.93778342
5663,Harris,Snow,84.7281122,98.78177,14.0536578
5663,Harris,Harvey,2.146796904,109.782,107.6352031
5663,Harris,Batty,83.35216568,75.2823,8.06986568
5663,Harris,Lynch,114.5627943,106.7827,7.7800943
5663,Harris,Sauer,110.6574336,109.2167,1.4407336
5663,Harris,Golledge,77.71082192,114.2167,36.50587808
5663,Harris,Tobler,99.95984558,53.71773,46.24211558
5663,Harvey,Batty,46.54689912,1.819729,44.72717012
5663,Harvey,Lynch,32.28246429,20.28585,11.99661429
5663,Harvey,Snow,66.19140238,53.28421,12.90719238
5663,Harvey,Golledge,64.9530254,21.78571,43.1673154
5663,Harvey,Sauer,46.29205396,28.7846,17.50745396
5663,Harvey,Harris,4.196894849,95.78259,91.58569515
5663,Harvey,Tobler,42.14615863,22.28614,19.86001863
5663,Golledge,Tobler,147.0284471,146.8651,0.1633471
5663,Golledge,Snow,1.204134401,2.092935,0.888800599
5663,Golledge,Harvey,139.9309368,16.16434,123.7665968
5663,Golledge,Sauer,76.21088344,66.89786,9.31302344
5663,Golledge,Lynch,173.9683139,152.5786,21.3897139
5663,Golledge,Batty,173.5694617,29.63762,143.9318417
5663,Golledge,Harris,176.2022806,13.67443,162.5278506
5663,Snow,Harvey,119.6929579,26.35108,93.3418779
5663,Snow,Golledge,125.8431145,124.3376,1.5055145
5663,Snow,Lynch,79.44851915,84.84061,5.39209085
5663,Snow,Tobler,63.69277617,18.17511,45.51766617
5663,Snow,Sauer,0.279262352,1.974768,1.695505648
5663,Snow,Batty,90.64700942,91.83955,1.19254058
5663,Snow,Harris,88.09346154,87.34109,0.75237154
5663,Sauer,Golledge,51.85616181,49.88757,1.96859181
5663,Sauer,Batty,6.744508622,150.381,143.6364914
5663,Sauer,Tobler,2.713388186,3.157899,0.444510814
5663,Sauer,Snow,89.63525726,101.387,11.75174274
5663,Sauer,Lynch,17.76205492,26.38979,8.62773508
5663,Sauer,Harris,4.240040564,74.3871,70.14705944
5663,Sauer,Harvey,23.09134403,127.8816,104.790256
5663,Tobler,Snow,38.78279809,1.029076,37.75372209
5663,Tobler,Harris,173.2852643,17.62434,155.6609243
5663,Tobler,Lynch,156.2355625,105.6138,50.6217625
5663,Tobler,Sauer,20.69981416,35.1188,14.41898584
5663,Tobler,Golledge,67.30353066,69.11656,1.81302934
5663,Tobler,Batty,171.0086651,7.633655,163.3750101
5663,Tobler,Harvey,147.248191,58.11749,89.130701
5839,Batty,Sauer,30.3316951,39.68252,9.3508249
5839,Batty,Lynch,47.32798389,30.33232,16.99566389
5839,Batty,Golledge,51.76768154,36.18225,15.58543154
5839,Batty,Harvey,93.19423766,61.67874,31.51549766
5839,Batty,Snow,48.19947553,5.381283,42.81819253
5839,Batty,Harris,37.5286373,61.17803,23.6493927
5839,Batty,Tobler,37.30802198,25.1866,12.12142198
5839,Lynch,Batty,130.6542463,129.2482,1.4060463
5839,Lynch,Harvey,48.19593801,24.76019,23.43574801
5839,Lynch,Harris,7.021704671,3.806629,3.215075671
5839,Lynch,Sauer,29.20903342,15.26098,13.94805342
5839,Lynch,Tobler,17.95076442,22.26234,4.31157558
5839,Lynch,Golledge,3.323863738,41.25773,37.93386626
5839,Lynch,Snow,8.968174613,10.26908,1.300905387
5839,Harris,Harvey,2.146796904,21.72007,19.5732731
5839,Harris,Batty,83.35216568,126.783,43.43083432
5839,Harris,Golledge,77.71082192,93.7179,16.00707808
5839,Harris,Tobler,99.95984558,10.22316,89.73668558
5839,Harris,Snow,84.7281122,30.71927,54.0088422
5839,Harris,Lynch,114.5627943,121.7827,7.2199057
5839,Harris,Sauer,110.6574336,20.22008,90.4373536
5839,Harvey,Batty,46.54689912,24.7858,21.76109912
5839,Harvey,Tobler,42.14615863,97.28214,55.13598137
5839,Harvey,Harris,4.196894849,15.28756,11.09066515
5839,Harvey,Golledge,64.9530254,99.7831,34.8300746
5839,Harvey,Snow,66.19140238,83.78365,17.59224762
5839,Harvey,Lynch,32.28246429,71.78335,39.50088571
5839,Harvey,Sauer,46.29205396,24.78536,21.50669396
5839,Golledge,Harris,176.2022806,34.63158,141.5707006
5839,Golledge,Harvey,139.9309368,10.19727,129.7336668
5839,Golledge,Tobler,147.0284471,24.92065,122.1077971
5839,Golledge,Lynch,173.9683139,20.65243,153.3158839
5839,Golledge,Sauer,76.21088344,75.89334,0.31754344
5839,Golledge,Batty,173.5694617,8.714223,164.8552387
5839,Golledge,Snow,1.204134401,1.341443,0.137308599
5839,Snow,Lynch,79.44851915,114.158,34.70948085
5839,Snow,Harvey,119.6929579,35.34465,84.3483079
5839,Snow,Batty,90.64700942,116.1559,25.50889058
5839,Snow,Harris,88.09346154,131.1537,43.06023846
5839,Snow,Sauer,0.279262352,4.397212,4.117949648
5839,Snow,Golledge,125.8431145,53.66432,72.1787945
5839,Snow,Tobler,63.69277617,121.338,57.64522383
5839,Sauer,Lynch,17.76205492,75.38477,57.62271508
5839,Sauer,Batty,6.744508622,69.8849,63.14039138
5839,Sauer,Snow,89.63525726,84.88199,4.75326726
5839,Sauer,Tobler,2.713388186,8.903644,6.190255814
5839,Sauer,Harris,4.240040564,70.38509,66.14504944
5839,Sauer,Harvey,23.09134403,16.39066,6.70068403
5839,Sauer,Golledge,51.85616181,57.39051,5.53434819
5839,Tobler,Batty,171.0086651,30.12011,140.8885551
5839,Tobler,Lynch,156.2355625,31.6197,124.6158625
5839,Tobler,Harris,173.2852643,70.11559,103.1696743
5839,Tobler,Snow,38.78279809,39.11833,0.33553191
5839,Tobler,Sauer,20.69981416,15.62361,5.07620416
5839,Tobler,Harvey,147.248191,52.61774,94.630451
5839,Tobler,Golledge,67.30353066,47.61736,19.68617066
5867,Batty,Tobler,37.30802198,17.19242,20.11560198
5867,Batty,Lynch,47.32798389,43.33051,3.99747389
5867,Batty,Harris,37.5286373,37.18153,0.3471073
5867,Batty,Golledge,51.76768154,0.7994187,50.96826284
5867,Batty,Snow,48.19947553,49.18069,0.98121447
5867,Batty,Harvey,93.19423766,75.82468,17.36955766
5867,Batty,Sauer,30.3316951,22.18845,8.1432451
5867,Lynch,Tobler,17.95076442,23.7575,5.80673558
5867,Lynch,Harris,7.021704671,9.775333,2.753628329
5867,Lynch,Golledge,3.323863738,67.2552,63.93133626
5867,Lynch,Snow,8.968174613,23.75994,14.79176539
5867,Lynch,Harvey,48.19593801,46.75147,1.44446801
5867,Lynch,Batty,130.6542463,39.25595,91.3982963
5867,Lynch,Sauer,29.20903342,137.7482,108.5391666
5867,Harris,Batty,83.35216568,79.2835,4.06866568
5867,Harris,Harvey,2.146796904,122.7168,120.5700031
5867,Harris,Golledge,77.71082192,38.71847,38.99235192
5867,Harris,Lynch,114.5627943,114.7826,0.2198057
5867,Harris,Sauer,110.6574336,11.72281,98.9346236
5867,Harris,Snow,84.7281122,93.21674,8.4886278
5867,Harris,Tobler,99.95984558,61.71767,38.24217558
5867,Harvey,Harris,4.196894849,28.28501,24.08811515
5867,Harvey,Tobler,42.14615863,85.78262,43.63646137
5867,Harvey,Snow,66.19140238,28.78506,37.40634238
5867,Harvey,Sauer,46.29205396,19.78643,26.50562396
5867,Harvey,Batty,46.54689912,26.28535,20.26154912
5867,Harvey,Lynch,32.28246429,57.78345,25.50098571
5867,Harvey,Golledge,64.9530254,28.28505,36.6679754
5867,Golledge,Tobler,147.0284471,127.8754,19.1530471
5867,Golledge,Snow,1.204134401,177.262,176.0578656
5867,Golledge,Batty,173.5694617,13.17756,160.3919017
5867,Golledge,Harris,176.2022806,31.13723,145.0650506
5867,Golledge,Harvey,139.9309368,96.88616,43.0447768
5867,Golledge,Lynch,173.9683139,70.3923,103.5760139
5867,Golledge,Sauer,76.21088344,42.13146,34.07942344
5867,Snow,Lynch,79.44851915,122.656,43.20748085
5867,Snow,Tobler,63.69277617,123.3373,59.64452383
5867,Snow,Harvey,119.6929579,112.1595,7.5334579
5867,Snow,Golledge,125.8431145,141.1532,15.3100855
5867,Snow,Batty,90.64700942,166.1402,75.49319058
5867,Snow,Harris,88.09346154,48.84459,39.24887154
5867,Snow,Sauer,0.279262352,129.158,128.8787376
5867,Sauer,Lynch,17.76205492,70.88516,53.12310508
5867,Sauer,Batty,6.744508622,87.37933,80.63482138
5867,Sauer,Golledge,51.85616181,48.38792,3.46824181
5867,Sauer,Harvey,23.09134403,14.89212,8.19922403
5867,Sauer,Tobler,2.713388186,2.667191,0.046197186
5867,Sauer,Harris,4.240040564,81.38389,77.14384944
5867,Sauer,Snow,89.63525726,23.89263,65.74262726
5867,Tobler,Golledge,67.30353066,82.61661,15.31307934
5867,Tobler,Harvey,147.248191,51.11802,96.130171
5867,Tobler,Lynch,156.2355625,57.11556,99.1200025
5867,Tobler,Sauer,20.69981416,23.12144,2.42162584
5867,Tobler,Harris,173.2852643,62.11718,111.1680843
5867,Tobler,Batty,171.0086651,15.12337,155.8852951
5867,Tobler,Snow,38.78279809,32.11903,6.66376809
5869,Batty,Harvey,93.19423766,7.862098,85.33213966
5869,Batty,Lynch,47.32798389,58.6786,11.35061611
